timestamp,server_id,cpu_util,mem_util,latency_ms,error_rate,traffic_rps,incident_type,severity
2025-06-22 11:55:00,srv-00,32.377,44.585,91.46,0.023761,603.47,normal,none
2025-06-22 12:00:00,srv-00,29.552,44.397,86.6,0.024999,636.15,normal,none
2025-06-22 12:05:00,srv-00,31.731,44.607,78.01,0.02052,613.71,normal,none
2025-06-22 12:10:00,srv-00,35.211,43.828,87.01,0.031081,616.09,normal,none
2025-06-22 12:15:00,srv-00,37.138,46.089,90.55,0.023933,604.22,normal,none
2025-06-22 12:20:00,srv-00,31.984,44.945,104.97,0.028041,617.89,normal,none
2025-06-22 12:25:00,srv-00,34.905,48.285,105.06,0.019868,652.89,normal,none
2025-06-22 12:30:00,srv-00,34.086,49.212,115.09,0.022184,639.47,normal,none
2025-06-22 12:35:00,srv-00,39.188,51.922,110.9,0.031079,655.48,normal,none
2025-06-22 12:40:00,srv-00,41.932,51.879,123.91,0.029166,657.24,normal,none
2025-06-22 12:45:00,srv-00,41.885,50.098,123.23,0.024992,656.64,normal,none
2025-06-22 12:50:00,srv-00,37.817,51.436,114.6,0.034187,653.86,normal,none
2025-06-22 12:55:00,srv-00,34.063,49.632,103.3,0.02754,632.23,normal,none
2025-06-22 13:00:00,srv-00,32.366,49.657,100.43,0.019671,636.91,normal,none
2025-06-22 13:05:00,srv-00,33.658,51.034,112.88,0.020275,648.46,normal,none
2025-06-22 13:10:00,srv-00,35.588,53.149,113.21,0.029642,642.62,normal,none
2025-06-22 13:15:00,srv-00,37.216,53.803,102.48,0.024756,636.03,normal,none
2025-06-22 13:20:00,srv-00,40.436,51.04,103.38,0.02557,635.13,normal,none
2025-06-22 13:25:00,srv-00,39.197,51.61,94.69,0.018236,602.78,normal,none
2025-06-22 13:30:00,srv-00,32.436,49.973,97.16,0.022083,589.67,normal,none
2025-06-22 13:35:00,srv-00,40.277,51.82,98.3,0.019477,613.96,normal,none
2025-06-22 13:40:00,srv-00,37.62,52.348,94.54,0.030208,615.04,normal,none
2025-06-22 13:45:00,srv-00,37.931,53.608,99.3,0.019926,593.08,normal,none
2025-06-22 13:50:00,srv-00,40.819,51.558,89.36,0.02489,571.24,normal,none
2025-06-22 13:55:00,srv-00,42.652,53.635,95.2,0.031667,568.23,normal,none
2025-06-22 14:00:00,srv-00,41.831,55.803,94.33,0.02103,566.28,normal,none
2025-06-22 14:05:00,srv-00,42.974,53.939,98.91,0.031591,534.57,normal,none
2025-06-22 14:10:00,srv-00,35.527,51.98,100.29,0.031571,524.64,normal,none
2025-06-22 14:15:00,srv-00,33.215,54.931,97.14,0.024635,497.24,normal,none
2025-06-22 14:20:00,srv-00,30.595,54.284,97.4,0.02126,513.23,normal,none
2025-06-22 14:25:00,srv-00,30.902,52.478,107.1,0.025029,497.9,normal,none
2025-06-22 14:30:00,srv-00,29.783,47.292,111.44,0.026713,509.31,normal,none
2025-06-22 14:35:00,srv-00,30.072,45.328,105.05,0.044029,495.2,normal,none
2025-06-22 14:40:00,srv-00,28.281,44.357,100.96,0.01994,486.23,normal,none
2025-06-22 14:45:00,srv-00,27.92,46.766,90.73,0.018796,490.78,normal,none
2025-06-22 14:50:00,srv-00,24.183,45.336,88.87,0.030192,480.16,normal,none
2025-06-22 14:55:00,srv-00,24.326,45.363,91.77,0.02712,511.65,normal,none
2025-06-22 15:00:00,srv-00,27.881,49.271,90.51,0.022952,491.64,normal,none
2025-06-22 15:05:00,srv-00,27.758,49.879,93.19,0.019152,499.01,normal,none
2025-06-22 15:10:00,srv-00,28.313,50.704,103.66,0.028144,516.77,normal,none
2025-06-22 15:15:00,srv-00,32.263,51.284,107.09,0.019806,516.62,normal,none
2025-06-22 15:20:00,srv-00,33.73,49.921,97.7,0.019915,533.5,normal,none
2025-06-22 15:25:00,srv-00,31.008,50.554,101.63,0.024844,521.51,normal,none
2025-06-22 15:30:00,srv-00,28.184,49.532,104.96,0.025233,532.96,normal,none
2025-06-22 15:35:00,srv-00,31.711,50.712,99.29,0.028755,543.59,normal,none
2025-06-22 15:40:00,srv-00,31.396,49.06,95.57,0.018385,555.81,normal,none
2025-06-22 15:45:00,srv-00,32.555,47.36,90.39,0.021969,566.7,normal,none
2025-06-22 15:50:00,srv-00,30.643,47.895,93.76,0.030496,581.09,normal,none
2025-06-22 15:55:00,srv-00,26.441,45.353,86.77,0.025195,544.65,normal,none
2025-06-22 16:00:00,srv-00,29.45,45.468,89.03,0.022426,554.24,normal,none
2025-06-22 16:05:00,srv-00,32.393,44.993,88.25,0.018634,581.76,normal,none
2025-06-22 16:10:00,srv-00,31.74,47.845,89.95,0.02785,587.74,memory_pressure,low
2025-06-22 16:15:00,srv-00,37.48,49.871,79.1,0.023394,560.69,memory_pressure,low
2025-06-22 16:20:00,srv-00,31.345,55.288,76.23,0.022819,582.25,memory_pressure,low
2025-06-22 16:25:00,srv-00,29.804,62.276,101.93,0.033016,581.07,memory_pressure,low
2025-06-22 16:30:00,srv-00,35.118,70.248,100.81,0.020759,573.12,memory_pressure,low
2025-06-22 16:35:00,srv-00,39.616,78.108,97.28,0.025238,541.63,memory_pressure,low
2025-06-22 16:40:00,srv-00,34.769,83.785,97.69,0.028513,540.2,memory_pressure,low
2025-06-22 16:45:00,srv-00,38.866,85.861,102.46,0.026336,537.32,memory_pressure,low
2025-06-22 16:50:00,srv-00,35.389,85.861,99.87,0.022278,526.99,memory_pressure,low
2025-06-22 16:55:00,srv-00,35.975,85.861,101.57,0.023931,501.44,memory_pressure,low
2025-06-22 17:00:00,srv-00,33.148,85.861,97.0,0.028893,524.84,memory_pressure,low
2025-06-22 17:05:00,srv-00,36.515,85.861,104.84,0.019824,548.77,memory_pressure,low
2025-06-22 17:10:00,srv-00,33.988,85.861,112.57,0.021261,540.07,memory_pressure,low
2025-06-22 17:15:00,srv-00,30.347,85.861,114.5,0.01852,541.98,memory_pressure,low
2025-06-22 17:20:00,srv-00,27.725,85.861,97.8,0.025677,545.92,memory_pressure,low
2025-06-22 17:25:00,srv-00,26.66,85.861,87.14,0.027131,555.15,memory_pressure,low
2025-06-22 17:30:00,srv-00,23.31,85.861,79.65,0.02749,540.79,memory_pressure,low
2025-06-22 17:35:00,srv-00,24.51,85.861,74.31,0.019976,524.77,memory_pressure,low
2025-06-22 17:40:00,srv-00,32.177,85.861,80.01,0.029119,510.29,memory_pressure,low
2025-06-22 17:45:00,srv-00,32.024,85.861,80.49,0.019572,501.61,memory_pressure,low
2025-06-22 17:50:00,srv-00,31.996,85.861,89.53,0.027188,510.95,memory_pressure,low
2025-06-22 17:55:00,srv-00,33.974,84.134,89.91,0.019994,512.32,memory_pressure,low
2025-06-22 18:00:00,srv-00,32.108,78.834,94.49,0.018643,509.56,memory_pressure,low
2025-06-22 18:05:00,srv-00,30.296,70.71,89.75,0.019525,463.05,memory_pressure,low
2025-06-22 18:10:00,srv-00,31.244,61.351,99.58,0.023143,477.39,memory_pressure,low
2025-06-22 18:15:00,srv-00,25.475,50.534,115.65,0.03771,462.32,memory_pressure,low
2025-06-22 18:20:00,srv-00,26.105,45.567,105.9,0.02899,469.34,memory_pressure,low
2025-06-22 18:25:00,srv-00,23.103,42.44,97.6,0.035612,441.54,memory_pressure,low
2025-06-22 18:30:00,srv-00,21.619,40.413,85.75,0.030286,417.15,normal,none
2025-06-22 18:35:00,srv-00,23.541,38.494,88.27,0.018367,440.21,normal,none
2025-06-22 18:40:00,srv-00,29.012,40.78,93.59,0.038732,397.99,normal,none
2025-06-22 18:45:00,srv-00,29.587,43.801,101.65,0.021512,396.62,normal,none
2025-06-22 18:50:00,srv-00,32.095,44.881,113.06,0.022388,390.43,normal,none
2025-06-22 18:55:00,srv-00,27.001,47.51,107.11,0.022552,378.05,normal,none
2025-06-22 19:00:00,srv-00,27.029,49.69,94.5,0.022925,353.08,normal,none
2025-06-22 19:05:00,srv-00,18.493,49.711,94.24,0.025054,355.35,normal,none
2025-06-22 19:10:00,srv-00,24.407,52.139,92.79,0.024662,379.83,normal,none
2025-06-22 19:15:00,srv-00,29.237,52.318,96.49,0.022869,404.94,normal,none
2025-06-22 19:20:00,srv-00,27.235,50.522,93.66,0.027597,403.44,normal,none
2025-06-22 19:25:00,srv-00,21.375,49.639,96.68,0.018367,394.92,normal,none
2025-06-22 19:30:00,srv-00,19.406,49.636,86.83,0.022811,396.17,normal,none
2025-06-22 19:35:00,srv-00,22.843,47.981,95.45,0.032359,392.52,normal,none
2025-06-22 19:40:00,srv-00,26.253,47.326,80.47,0.018654,416.49,normal,none
2025-06-22 19:45:00,srv-00,28.813,48.024,92.19,0.029486,406.08,normal,none
2025-06-22 19:50:00,srv-00,25.824,46.707,98.25,0.031287,416.9,normal,none
2025-06-22 19:55:00,srv-00,23.183,45.671,110.61,0.033592,430.12,normal,none
2025-06-22 20:00:00,srv-00,18.52,47.112,108.29,0.020317,400.03,normal,none
2025-06-22 20:05:00,srv-00,21.666,47.55,98.07,0.019666,411.16,normal,none
2025-06-22 20:10:00,srv-00,19.833,45.997,105.97,0.030676,410.84,normal,none
2025-06-22 20:15:00,srv-00,21.072,46.771,108.73,0.02822,401.63,normal,none
2025-06-22 20:20:00,srv-00,24.619,46.574,107.56,0.019256,423.12,normal,none
2025-06-22 20:25:00,srv-00,21.26,45.536,107.21,0.023495,384.12,normal,none
2025-06-22 20:30:00,srv-00,15.136,45.079,102.37,0.022914,366.1,normal,none
2025-06-22 20:35:00,srv-00,13.687,43.779,111.49,0.027049,349.92,normal,none
2025-06-22 20:40:00,srv-00,14.565,43.398,107.4,0.020693,332.79,normal,none
2025-06-22 20:45:00,srv-00,19.131,41.972,97.3,0.026862,319.06,normal,none
2025-06-22 20:50:00,srv-00,19.352,39.644,107.76,0.022675,320.62,normal,none
2025-06-22 20:55:00,srv-00,23.154,39.264,117.85,0.034295,328.46,normal,none
2025-06-22 21:00:00,srv-00,26.422,38.689,119.03,0.027186,338.71,normal,none
2025-06-22 21:05:00,srv-00,23.082,37.345,115.67,0.039349,321.56,normal,none
2025-06-22 21:10:00,srv-00,22.552,37.105,105.44,0.023142,296.77,normal,none
2025-06-22 21:15:00,srv-00,19.199,39.051,104.07,0.021062,315.85,normal,none
2025-06-22 21:20:00,srv-00,21.778,38.144,99.34,0.024792,307.16,normal,none
2025-06-22 21:25:00,srv-00,24.169,42.414,91.19,0.021802,296.43,normal,none
2025-06-22 21:30:00,srv-00,23.03,42.361,99.34,0.028834,283.28,normal,none
2025-06-22 21:35:00,srv-00,25.174,43.074,103.75,0.022339,268.82,normal,none
2025-06-22 21:40:00,srv-00,20.044,43.819,116.53,0.026601,279.64,normal,none
2025-06-22 21:45:00,srv-00,18.219,44.724,115.47,0.021639,268.6,normal,none
2025-06-22 21:50:00,srv-00,18.887,42.656,117.9,0.02074,277.52,normal,none
2025-06-22 21:55:00,srv-00,21.216,43.467,94.59,0.033611,274.45,normal,none
2025-06-22 22:00:00,srv-00,23.335,42.637,99.38,0.022597,268.45,normal,none
2025-06-22 22:05:00,srv-00,16.984,42.025,100.46,0.019436,279.76,normal,none
2025-06-22 22:10:00,srv-00,14.213,41.855,101.28,0.025714,277.22,normal,none
2025-06-22 22:15:00,srv-00,10.539,40.979,91.78,0.024635,266.61,normal,none
2025-06-22 22:20:00,srv-00,12.867,45.483,86.41,0.021588,262.37,normal,none
2025-06-22 22:25:00,srv-00,11.443,45.711,88.78,0.019244,274.65,normal,none
2025-06-22 22:30:00,srv-00,11.827,42.686,91.17,0.020381,287.09,normal,none
2025-06-22 22:35:00,srv-00,9.287,41.985,90.63,0.031945,312.78,normal,none
2025-06-22 22:40:00,srv-00,12.933,43.561,81.54,0.024045,341.62,normal,none
2025-06-22 22:45:00,srv-00,18.307,46.262,97.0,0.024961,361.31,normal,none
2025-06-22 22:50:00,srv-00,19.294,45.347,101.54,0.02035,340.26,normal,none
2025-06-22 22:55:00,srv-00,17.813,46.902,101.85,0.035037,355.64,normal,none
2025-06-22 23:00:00,srv-00,24.886,47.93,102.52,0.018674,337.66,normal,none
2025-06-22 23:05:00,srv-00,24.369,49.625,111.51,0.020041,337.91,normal,none
2025-06-22 23:10:00,srv-00,29.196,51.604,111.91,0.03165,317.16,normal,none
2025-06-22 23:15:00,srv-00,29.016,50.513,113.32,0.02353,276.2,normal,none
2025-06-22 23:20:00,srv-00,23.261,49.091,111.34,0.024266,258.97,normal,none
2025-06-22 23:25:00,srv-00,17.128,48.388,115.92,0.036223,274.06,normal,none
2025-06-22 23:30:00,srv-00,16.771,47.438,121.33,0.018236,268.24,normal,none
2025-06-22 23:35:00,srv-00,20.045,47.973,105.98,0.018372,254.95,normal,none
2025-06-22 23:40:00,srv-00,26.173,44.692,109.92,0.019791,250.38,normal,none
2025-06-22 23:45:00,srv-00,28.129,44.654,110.95,0.018326,262.1,normal,none
2025-06-22 23:50:00,srv-00,22.775,46.611,99.71,0.01845,273.17,normal,none
2025-06-22 23:55:00,srv-00,28.762,46.378,92.2,0.018751,275.49,normal,none
2025-06-02 00:00:00,srv-01,13.659,62.432,60.85,0.0225,461.46,normal,none
2025-06-02 00:05:00,srv-01,21.328,63.231,67.15,0.020451,489.99,normal,none
2025-06-02 00:10:00,srv-01,21.343,64.623,61.6,0.018236,432.25,normal,none
2025-06-02 00:15:00,srv-01,17.676,63.953,61.97,0.027673,445.53,normal,none
2025-06-02 00:20:00,srv-01,14.224,61.605,75.69,0.029162,476.23,normal,none
2025-06-02 00:25:00,srv-01,13.597,59.972,69.1,0.019151,545.28,normal,none
2025-06-02 00:30:00,srv-01,18.534,60.166,64.37,0.031498,485.65,normal,none
2025-06-02 00:35:00,srv-01,16.802,59.178,57.42,0.018243,533.94,normal,none
2025-06-02 00:40:00,srv-01,17.445,58.116,60.04,0.025024,586.64,normal,none
2025-06-02 00:45:00,srv-01,14.134,56.103,70.78,0.018223,525.25,normal,none
2025-06-02 00:50:00,srv-01,19.69,54.761,70.05,0.037589,585.63,normal,none
2025-06-02 00:55:00,srv-01,20.19,55.144,62.76,0.026304,530.93,normal,none
2025-06-02 01:00:00,srv-01,16.397,56.486,55.47,0.022723,468.52,normal,none
2025-06-02 01:05:00,srv-01,22.741,60.315,63.81,0.026111,425.81,normal,none
2025-06-02 01:10:00,srv-01,25.773,59.506,59.02,0.018057,497.35,normal,none
2025-06-02 01:15:00,srv-01,25.855,60.356,42.31,0.019724,443.83,normal,none
2025-06-02 01:20:00,srv-01,22.544,62.405,68.97,0.020726,467.61,normal,none
2025-06-02 01:25:00,srv-01,19.85,61.417,57.93,0.019429,413.64,normal,none
2025-06-02 01:30:00,srv-01,15.167,60.341,69.08,0.018087,392.52,normal,none
2025-06-02 01:35:00,srv-01,13.973,59.829,73.77,0.019382,414.89,normal,none
2025-06-02 01:40:00,srv-01,12.43,58.621,61.33,0.025958,459.24,normal,none
2025-06-02 01:45:00,srv-01,10.7,60.304,63.71,0.01913,393.76,normal,none
2025-06-02 01:50:00,srv-01,12.859,59.739,73.39,0.021046,427.33,normal,none
2025-06-02 01:55:00,srv-01,12.866,60.881,73.58,0.023218,421.15,normal,none
2025-06-02 02:00:00,srv-01,8.049,58.114,65.2,0.018042,380.04,normal,none
2025-06-02 02:05:00,srv-01,9.087,58.348,67.04,0.019748,418.64,normal,none
2025-06-02 02:10:00,srv-01,5.924,58.974,60.75,0.023726,426.62,normal,none
2025-06-02 02:15:00,srv-01,5.518,61.302,59.09,0.025412,436.78,normal,none
2025-06-02 02:20:00,srv-01,5.972,62.389,68.09,0.018131,435.03,normal,none
2025-06-02 02:25:00,srv-01,11.957,63.058,64.53,0.025208,464.23,normal,none
2025-06-02 02:30:00,srv-01,10.541,66.144,62.07,0.031948,472.08,normal,none
2025-06-02 02:35:00,srv-01,13.889,64.193,51.69,0.026841,505.27,normal,none
2025-06-02 02:40:00,srv-01,14.493,63.806,56.01,0.023527,533.49,normal,none
2025-06-02 02:45:00,srv-01,15.006,62.709,53.41,0.01832,523.65,normal,none
2025-06-02 02:50:00,srv-01,14.014,61.899,57.7,0.023412,556.22,normal,none
2025-06-02 02:55:00,srv-01,16.451,62.351,60.75,0.02912,559.12,normal,none
2025-06-02 03:00:00,srv-01,21.135,64.26,66.95,0.020455,566.44,memory_pressure,high
2025-06-02 03:05:00,srv-01,20.206,73.272,67.46,0.026093,543.93,memory_pressure,high
2025-06-02 03:10:00,srv-01,27.182,88.284,66.32,0.0182,594.58,memory_pressure,high
2025-06-02 03:15:00,srv-01,29.802,96.056,59.95,0.023646,632.55,memory_pressure,high
2025-06-02 03:20:00,srv-01,29.557,96.056,67.26,0.024619,622.12,memory_pressure,high
2025-06-02 03:25:00,srv-01,29.355,96.056,63.91,0.036681,622.3,memory_pressure,high
2025-06-02 03:30:00,srv-01,24.258,96.056,72.2,0.022457,568.63,memory_pressure,high
2025-06-02 03:35:00,srv-01,23.286,96.056,69.13,0.020141,569.89,memory_pressure,high
2025-06-02 03:40:00,srv-01,21.919,96.056,71.88,0.026747,548.94,memory_pressure,high
2025-06-02 03:45:00,srv-01,25.052,88.953,63.58,0.02068,569.95,memory_pressure,high
2025-06-02 03:50:00,srv-01,24.885,76.277,63.25,0.031795,533.47,memory_pressure,high
2025-06-02 03:55:00,srv-01,20.535,68.9,56.38,0.018719,495.31,memory_pressure,high
2025-06-02 04:00:00,srv-01,21.511,68.074,60.01,0.02485,544.35,normal,none
2025-06-02 04:05:00,srv-01,21.505,68.613,72.7,0.029384,548.15,normal,none
2025-06-02 04:10:00,srv-01,21.884,68.035,81.7,0.020081,588.82,normal,none
2025-06-02 04:15:00,srv-01,22.174,69.066,74.53,0.024443,640.75,normal,none
2025-06-02 04:20:00,srv-01,23.541,67.548,60.35,0.029959,611.91,normal,none
2025-06-02 04:25:00,srv-01,24.577,65.993,71.7,0.02887,662.61,normal,none
2025-06-02 04:30:00,srv-01,22.637,65.2,65.67,0.024336,667.72,normal,none
2025-06-02 04:35:00,srv-01,21.562,64.556,57.05,0.018215,702.13,normal,none
2025-06-02 04:40:00,srv-01,23.715,65.585,61.14,0.018608,710.51,normal,none
2025-06-02 04:45:00,srv-01,28.013,66.48,44.27,0.021845,685.24,normal,none
2025-06-02 04:50:00,srv-01,26.53,65.409,52.49,0.028533,702.55,normal,none
2025-06-02 04:55:00,srv-01,29.519,66.898,57.52,0.020056,711.45,normal,none
2025-06-02 05:00:00,srv-01,30.955,69.361,60.69,0.030027,752.36,normal,none
2025-06-02 05:05:00,srv-01,27.837,69.041,54.32,0.036639,730.66,normal,none
2025-06-02 05:10:00,srv-01,21.123,68.237,73.03,0.018604,739.73,normal,none
2025-06-02 05:15:00,srv-01,27.39,71.137,64.35,0.030888,728.5,normal,none
2025-06-02 05:20:00,srv-01,22.419,70.014,48.23,0.019045,773.23,normal,none
2025-06-02 05:25:00,srv-01,20.293,70.485,58.38,0.026544,778.26,normal,none
2025-06-02 05:30:00,srv-01,19.97,68.28,53.78,0.019962,799.77,normal,none
2025-06-02 05:35:00,srv-01,15.247,64.555,58.03,0.024204,850.57,normal,none
2025-06-02 05:40:00,srv-01,24.0,64.416,67.5,0.021983,861.44,normal,none
2025-06-02 05:45:00,srv-01,20.461,64.74,64.9,0.02771,826.27,normal,none
2025-06-02 05:50:00,srv-01,19.838,65.343,65.44,0.02015,826.62,normal,none
2025-06-02 05:55:00,srv-01,22.175,64.133,50.52,0.018326,811.24,normal,none
2025-06-02 06:00:00,srv-01,26.28,64.694,40.91,0.01861,798.86,normal,none
2025-06-02 06:05:00,srv-01,21.65,63.919,43.19,0.018655,798.59,normal,none
2025-06-02 06:10:00,srv-01,26.479,64.575,55.39,0.031949,817.23,normal,none
2025-06-02 06:15:00,srv-01,31.285,67.541,62.21,0.022452,836.67,normal,none
2025-06-02 06:20:00,srv-01,33.26,66.18,67.92,0.031286,889.6,normal,none
2025-06-02 06:25:00,srv-01,37.031,64.993,60.23,0.025682,937.54,normal,none
2025-06-02 06:30:00,srv-01,31.247,65.343,52.79,0.018909,954.42,normal,none
2025-06-02 06:35:00,srv-01,37.093,66.467,63.64,0.023271,959.39,normal,none
2025-06-02 06:40:00,srv-01,31.751,66.438,66.59,0.021133,932.35,normal,none
2025-06-02 06:45:00,srv-01,31.988,67.354,74.64,0.030219,896.0,normal,none
2025-06-02 06:50:00,srv-01,36.661,65.867,79.45,0.022681,905.3,normal,none
2025-06-02 06:55:00,srv-01,34.118,64.797,70.98,0.018636,893.8,normal,none
2025-06-02 07:00:00,srv-01,28.282,63.034,57.33,0.018806,944.82,normal,none
2025-06-02 07:05:00,srv-01,25.208,61.618,59.8,0.019121,925.54,normal,none
2025-06-02 07:10:00,srv-01,25.08,63.876,49.65,0.022082,927.93,normal,none
2025-06-02 07:15:00,srv-01,27.017,66.448,54.49,0.027013,954.63,normal,none
2025-06-02 07:20:00,srv-01,23.188,62.096,56.78,0.025663,963.37,normal,none
2025-06-02 07:25:00,srv-01,19.056,61.891,52.15,0.025017,981.19,normal,none
2025-06-02 07:30:00,srv-01,17.988,64.913,38.86,0.023436,938.94,normal,none
2025-06-02 07:35:00,srv-01,20.621,63.899,54.29,0.021657,972.69,normal,none
2025-06-02 07:40:00,srv-01,22.991,61.566,62.62,0.020021,984.47,normal,none
2025-06-02 07:45:00,srv-01,22.54,61.568,63.35,0.024692,966.65,normal,none
2025-06-02 07:50:00,srv-01,24.079,61.704,65.46,0.022117,1000.26,normal,none
2025-06-02 07:55:00,srv-01,28.45,61.184,59.14,0.022116,1076.51,latency_degradation,high
2025-06-02 08:00:00,srv-01,27.451,61.185,645.73,0.030296,1075.97,latency_degradation,high
2025-06-02 08:05:00,srv-01,30.371,61.338,1232.66,0.032482,1073.43,latency_degradation,high
2025-06-02 08:10:00,srv-01,36.241,61.994,1232.66,0.019982,997.85,latency_degradation,high
2025-06-02 08:15:00,srv-01,36.998,61.826,1232.66,0.019016,1030.56,latency_degradation,high
2025-06-02 08:20:00,srv-01,38.982,61.293,1232.66,0.01884,1049.37,latency_degradation,high
2025-06-02 08:25:00,srv-01,39.506,61.686,1232.66,0.019116,1069.39,latency_degradation,high
2025-06-02 08:30:00,srv-01,35.171,62.523,649.65,0.022357,1082.15,latency_degradation,high
2025-06-02 08:35:00,srv-01,32.367,62.9,71.83,0.022059,1074.4,latency_degradation,high
2025-06-02 08:40:00,srv-01,34.119,60.87,76.44,0.019783,1145.88,normal,none
2025-06-02 08:45:00,srv-01,33.592,59.952,65.85,0.019643,1180.17,normal,none
2025-06-02 08:50:00,srv-01,37.938,58.535,66.82,0.024866,1208.46,normal,none
2025-06-02 08:55:00,srv-01,35.419,58.918,64.2,0.02511,1177.11,normal,none
2025-06-02 09:00:00,srv-01,36.687,57.542,59.61,0.025177,1195.47,normal,none
2025-06-02 09:05:00,srv-01,34.675,57.808,68.07,0.036944,1215.36,normal,none
2025-06-02 09:10:00,srv-01,31.132,58.007,76.76,0.02177,1232.43,normal,none
2025-06-02 09:15:00,srv-01,31.87,59.404,67.92,0.021607,1277.67,normal,none
2025-06-02 09:20:00,srv-01,36.121,61.525,62.1,0.020285,1226.35,normal,none
2025-06-02 09:25:00,srv-01,37.324,60.803,60.44,0.025508,1276.32,normal,none
2025-06-02 09:30:00,srv-01,33.421,59.876,59.13,0.026414,1280.96,normal,none
2025-06-02 09:35:00,srv-01,30.449,56.862,66.81,0.031649,1273.06,normal,none
2025-06-02 09:40:00,srv-01,31.197,61.006,72.2,0.018057,1277.81,normal,none
2025-06-02 09:45:00,srv-01,32.757,60.262,60.9,0.029404,1264.02,normal,none
2025-06-02 09:50:00,srv-01,31.868,60.878,59.61,0.024177,1277.19,normal,none
2025-06-02 09:55:00,srv-01,33.94,60.874,75.26,0.028106,1270.18,normal,none
2025-06-02 10:00:00,srv-01,29.259,57.949,74.65,0.023405,1275.54,normal,none
2025-06-02 10:05:00,srv-01,23.071,61.813,70.98,0.0355,1255.37,normal,none
2025-06-02 10:10:00,srv-01,17.219,61.478,74.09,0.023412,1229.7,normal,none
2025-06-02 10:15:00,srv-01,17.974,64.992,73.73,0.024317,1253.73,normal,none
2025-06-02 10:20:00,srv-01,18.967,63.953,80.39,0.036173,1176.08,normal,none
2025-06-02 10:25:00,srv-01,19.032,66.41,81.87,0.02288,1156.05,normal,none
2025-06-02 10:30:00,srv-01,22.818,65.42,77.92,0.021435,1197.3,normal,none
2025-06-02 10:35:00,srv-01,24.359,66.192,78.3,0.018847,1173.77,normal,none
2025-06-02 10:40:00,srv-01,22.559,64.655,73.91,0.023816,1155.64,normal,none
2025-06-02 10:45:00,srv-01,25.346,63.388,70.99,0.020083,1187.65,normal,none
2025-06-02 10:50:00,srv-01,22.958,65.302,66.97,0.023562,1194.67,normal,none
2025-06-02 10:55:00,srv-01,20.646,64.957,69.36,0.02077,1157.83,normal,none
2025-06-02 11:00:00,srv-01,21.981,67.83,80.94,0.022614,1194.99,normal,none
2025-06-02 11:05:00,srv-01,17.012,67.514,72.83,0.027685,1183.28,normal,none
2025-06-02 11:10:00,srv-01,13.779,65.264,59.51,0.020598,1141.36,normal,none
2025-06-02 11:15:00,srv-01,18.868,62.745,63.83,0.026246,1158.35,normal,none
2025-06-02 11:20:00,srv-01,23.238,62.987,65.84,0.023016,1096.78,normal,none
2025-06-02 11:25:00,srv-01,27.254,63.433,71.62,0.024834,1109.37,normal,none
2025-06-02 11:30:00,srv-01,24.76,63.959,67.28,0.024214,1211.96,normal,none
2025-06-02 11:35:00,srv-01,35.253,65.726,64.76,0.03078,1302.11,normal,none
2025-06-02 11:40:00,srv-01,35.723,66.776,79.13,0.029643,1318.89,normal,none
2025-06-02 11:45:00,srv-01,29.551,67.968,79.23,0.026714,1277.68,normal,none
2025-06-02 11:50:00,srv-01,26.362,68.812,70.12,0.027286,1369.87,normal,none
2025-06-02 11:55:00,srv-01,26.183,69.356,65.79,0.020108,1385.68,normal,none
2025-06-02 12:00:00,srv-01,22.503,67.856,64.88,0.03646,1412.82,normal,none
2025-06-02 12:05:00,srv-01,28.42,67.747,59.38,0.018823,1363.15,normal,none
2025-06-02 12:10:00,srv-01,31.605,66.282,65.03,0.030116,1421.24,normal,none
2025-06-02 12:15:00,srv-01,30.538,66.654,64.07,0.019689,1423.94,normal,none
2025-06-02 12:20:00,srv-01,34.185,67.153,67.55,0.032696,1441.48,normal,none
2025-06-02 12:25:00,srv-01,31.528,67.822,68.03,0.019859,1414.05,normal,none
2025-06-02 12:30:00,srv-01,25.829,67.395,76.72,0.022904,1390.69,normal,none
2025-06-02 12:35:00,srv-01,25.448,65.523,74.28,0.020345,1441.11,normal,none
2025-06-02 12:40:00,srv-01,29.81,68.089,78.74,0.027809,1415.49,normal,none
2025-06-02 12:45:00,srv-01,27.067,67.598,89.55,0.025015,1417.08,normal,none
2025-06-02 12:50:00,srv-01,28.153,68.694,82.41,0.020497,1366.82,normal,none
2025-06-02 12:55:00,srv-01,25.105,69.709,85.06,0.022781,1405.26,normal,none
2025-06-02 13:00:00,srv-01,17.532,68.79,74.63,0.027319,1357.18,normal,none
2025-06-02 13:05:00,srv-01,17.782,68.608,79.84,0.031902,1310.35,normal,none
2025-06-02 13:10:00,srv-01,20.57,70.532,77.66,0.019325,1260.55,normal,none
2025-06-02 13:15:00,srv-01,18.903,69.894,79.02,0.029398,1283.53,normal,none
2025-06-02 13:20:00,srv-01,17.157,68.922,72.35,0.020097,1264.77,cpu_overload,high
2025-06-02 13:25:00,srv-01,24.261,65.902,75.13,0.020454,1260.23,cpu_overload,high
2025-06-02 13:30:00,srv-01,37.91,64.286,74.55,0.022932,1266.46,cpu_overload,high
2025-06-02 13:35:00,srv-01,51.613,63.785,82.95,0.021278,1299.4,cpu_overload,high
2025-06-02 13:40:00,srv-01,65.483,64.024,78.26,0.026658,1278.88,cpu_overload,high
